id	wikidata
https://ehkultura.wikibase.cloud/entity/Q31130	http://www.wikidata.org/entity/Q6711
https://ehkultura.wikibase.cloud/entity/Q31054	http://www.wikidata.org/entity/Q44054
https://ehkultura.wikibase.cloud/entity/Q31059	http://www.wikidata.org/entity/Q45205
https://ehkultura.wikibase.cloud/entity/Q31055	http://www.wikidata.org/entity/Q58033
https://ehkultura.wikibase.cloud/entity/Q26508	http://www.wikidata.org/entity/Q310176
https://ehkultura.wikibase.cloud/entity/Q26511	http://www.wikidata.org/entity/Q469888
https://ehkultura.wikibase.cloud/entity/Q28163	http://www.wikidata.org/entity/Q93037
https://ehkultura.wikibase.cloud/entity/Q28271	http://www.wikidata.org/entity/Q72541
https://ehkultura.wikibase.cloud/entity/Q28196	http://www.wikidata.org/entity/Q96900
https://ehkultura.wikibase.cloud/entity/Q28071	http://www.wikidata.org/entity/Q193871
https://ehkultura.wikibase.cloud/entity/Q28142	http://www.wikidata.org/entity/Q185375
https://ehkultura.wikibase.cloud/entity/Q24735	http://www.wikidata.org/entity/Q237659
https://ehkultura.wikibase.cloud/entity/Q24747	http://www.wikidata.org/entity/Q268582
https://ehkultura.wikibase.cloud/entity/Q24671	http://www.wikidata.org/entity/Q324542
https://ehkultura.wikibase.cloud/entity/Q24784	http://www.wikidata.org/entity/Q365616
https://ehkultura.wikibase.cloud/entity/Q24877	http://www.wikidata.org/entity/Q347418
https://ehkultura.wikibase.cloud/entity/Q24802	http://www.wikidata.org/entity/Q381167
https://ehkultura.wikibase.cloud/entity/Q24765	http://www.wikidata.org/entity/Q435696
https://ehkultura.wikibase.cloud/entity/Q24851	http://www.wikidata.org/entity/Q440887
https://ehkultura.wikibase.cloud/entity/Q24769	http://www.wikidata.org/entity/Q503898
https://ehkultura.wikibase.cloud/entity/Q24637	http://www.wikidata.org/entity/Q561387
https://ehkultura.wikibase.cloud/entity/Q24788	http://www.wikidata.org/entity/Q699702
https://ehkultura.wikibase.cloud/entity/Q24731	http://www.wikidata.org/entity/Q738017
https://ehkultura.wikibase.cloud/entity/Q24819	http://www.wikidata.org/entity/Q736990
https://ehkultura.wikibase.cloud/entity/Q24721	http://www.wikidata.org/entity/Q923306
https://ehkultura.wikibase.cloud/entity/Q24837	http://www.wikidata.org/entity/Q951382
https://ehkultura.wikibase.cloud/entity/Q24655	http://www.wikidata.org/entity/Q1318545
https://ehkultura.wikibase.cloud/entity/Q24717	http://www.wikidata.org/entity/Q1390638
https://ehkultura.wikibase.cloud/entity/Q24652	http://www.wikidata.org/entity/Q1652154
https://ehkultura.wikibase.cloud/entity/Q24664	http://www.wikidata.org/entity/Q1648249
https://ehkultura.wikibase.cloud/entity/Q24692	http://www.wikidata.org/entity/Q1872461
https://ehkultura.wikibase.cloud/entity/Q24800	http://www.wikidata.org/entity/Q1890376
https://ehkultura.wikibase.cloud/entity/Q24865	http://www.wikidata.org/entity/Q1928706
https://ehkultura.wikibase.cloud/entity/Q24864	http://www.wikidata.org/entity/Q2572612
https://ehkultura.wikibase.cloud/entity/Q24855	http://www.wikidata.org/entity/Q3593655
https://ehkultura.wikibase.cloud/entity/Q24812	http://www.wikidata.org/entity/Q3816475
https://ehkultura.wikibase.cloud/entity/Q24656	http://www.wikidata.org/entity/Q4261630
https://ehkultura.wikibase.cloud/entity/Q24868	http://www.wikidata.org/entity/Q4942417
https://ehkultura.wikibase.cloud/entity/Q24789	http://www.wikidata.org/entity/Q5107441
https://ehkultura.wikibase.cloud/entity/Q24835	http://www.wikidata.org/entity/Q5237689
https://ehkultura.wikibase.cloud/entity/Q24722	http://www.wikidata.org/entity/Q5400569
https://ehkultura.wikibase.cloud/entity/Q24654	http://www.wikidata.org/entity/Q5806287
https://ehkultura.wikibase.cloud/entity/Q24709	http://www.wikidata.org/entity/Q5941944
https://ehkultura.wikibase.cloud/entity/Q24728	http://www.wikidata.org/entity/Q6014724
https://ehkultura.wikibase.cloud/entity/Q24772	http://www.wikidata.org/entity/Q6247304
https://ehkultura.wikibase.cloud/entity/Q24729	http://www.wikidata.org/entity/Q6291218
https://ehkultura.wikibase.cloud/entity/Q24792	http://www.wikidata.org/entity/Q6277206
https://ehkultura.wikibase.cloud/entity/Q24861	http://www.wikidata.org/entity/Q9097424
https://ehkultura.wikibase.cloud/entity/Q24857	http://www.wikidata.org/entity/Q11690670
https://ehkultura.wikibase.cloud/entity/Q24643	http://www.wikidata.org/entity/Q11867165
https://ehkultura.wikibase.cloud/entity/Q24762	http://www.wikidata.org/entity/Q11928395
https://ehkultura.wikibase.cloud/entity/Q24677	http://www.wikidata.org/entity/Q12262961
https://ehkultura.wikibase.cloud/entity/Q24794	http://www.wikidata.org/entity/Q12260064
https://ehkultura.wikibase.cloud/entity/Q24854	http://www.wikidata.org/entity/Q12260916
https://ehkultura.wikibase.cloud/entity/Q24733	http://www.wikidata.org/entity/Q13371954
https://ehkultura.wikibase.cloud/entity/Q24870	http://www.wikidata.org/entity/Q18634148
https://ehkultura.wikibase.cloud/entity/Q24797	http://www.wikidata.org/entity/Q19863313
https://ehkultura.wikibase.cloud/entity/Q24768	http://www.wikidata.org/entity/Q20536216
https://ehkultura.wikibase.cloud/entity/Q24827	http://www.wikidata.org/entity/Q24055320
https://ehkultura.wikibase.cloud/entity/Q24778	http://www.wikidata.org/entity/Q24572521
https://ehkultura.wikibase.cloud/entity/Q24712	http://www.wikidata.org/entity/Q24987454
https://ehkultura.wikibase.cloud/entity/Q24770	http://www.wikidata.org/entity/Q25410574
https://ehkultura.wikibase.cloud/entity/Q24785	http://www.wikidata.org/entity/Q27704047
https://ehkultura.wikibase.cloud/entity/Q24822	http://www.wikidata.org/entity/Q28837895
https://ehkultura.wikibase.cloud/entity/Q24799	http://www.wikidata.org/entity/Q29121896
https://ehkultura.wikibase.cloud/entity/Q24667	http://www.wikidata.org/entity/Q29345283
https://ehkultura.wikibase.cloud/entity/Q24720	http://www.wikidata.org/entity/Q29791448
https://ehkultura.wikibase.cloud/entity/Q24682	http://www.wikidata.org/entity/Q37530129
https://ehkultura.wikibase.cloud/entity/Q24719	http://www.wikidata.org/entity/Q39081755
https://ehkultura.wikibase.cloud/entity/Q24650	http://www.wikidata.org/entity/Q48047010
https://ehkultura.wikibase.cloud/entity/Q24687	http://www.wikidata.org/entity/Q50179265
https://ehkultura.wikibase.cloud/entity/Q24718	http://www.wikidata.org/entity/Q51882254
https://ehkultura.wikibase.cloud/entity/Q24661	http://www.wikidata.org/entity/Q55467044
https://ehkultura.wikibase.cloud/entity/Q24775	http://www.wikidata.org/entity/Q55620357
https://ehkultura.wikibase.cloud/entity/Q24711	http://www.wikidata.org/entity/Q55687180
https://ehkultura.wikibase.cloud/entity/Q24871	http://www.wikidata.org/entity/Q55949263
https://ehkultura.wikibase.cloud/entity/Q24730	http://www.wikidata.org/entity/Q58001736
https://ehkultura.wikibase.cloud/entity/Q24658	http://www.wikidata.org/entity/Q61045267
https://ehkultura.wikibase.cloud/entity/Q24690	http://www.wikidata.org/entity/Q64691567
https://ehkultura.wikibase.cloud/entity/Q24697	http://www.wikidata.org/entity/Q65108467
https://ehkultura.wikibase.cloud/entity/Q24734	http://www.wikidata.org/entity/Q76343663
https://ehkultura.wikibase.cloud/entity/Q24821	http://www.wikidata.org/entity/Q76824309
https://ehkultura.wikibase.cloud/entity/Q24852	http://www.wikidata.org/entity/Q83278308
https://ehkultura.wikibase.cloud/entity/Q24674	http://www.wikidata.org/entity/Q86444640
https://ehkultura.wikibase.cloud/entity/Q24713	http://www.wikidata.org/entity/Q93371503
https://ehkultura.wikibase.cloud/entity/Q24645	http://www.wikidata.org/entity/Q93413573
https://ehkultura.wikibase.cloud/entity/Q24703	http://www.wikidata.org/entity/Q93428642
https://ehkultura.wikibase.cloud/entity/Q24846	http://www.wikidata.org/entity/Q95246253
https://ehkultura.wikibase.cloud/entity/Q24665	http://www.wikidata.org/entity/Q95305641
https://ehkultura.wikibase.cloud/entity/Q24872	http://www.wikidata.org/entity/Q104665826
https://ehkultura.wikibase.cloud/entity/Q24694	http://www.wikidata.org/entity/Q106595686
https://ehkultura.wikibase.cloud/entity/Q24813	http://www.wikidata.org/entity/Q108445421
https://ehkultura.wikibase.cloud/entity/Q24874	http://www.wikidata.org/entity/Q108720572
https://ehkultura.wikibase.cloud/entity/Q24693	http://www.wikidata.org/entity/Q110037806
https://ehkultura.wikibase.cloud/entity/Q24727	http://www.wikidata.org/entity/Q118434907
https://ehkultura.wikibase.cloud/entity/Q24675	http://www.wikidata.org/entity/Q120358241
https://ehkultura.wikibase.cloud/entity/Q24716	http://www.wikidata.org/entity/Q5816
https://ehkultura.wikibase.cloud/entity/Q24668	http://www.wikidata.org/entity/Q44323
https://ehkultura.wikibase.cloud/entity/Q24815	http://www.wikidata.org/entity/Q12382
https://ehkultura.wikibase.cloud/entity/Q24805	http://www.wikidata.org/entity/Q51525
https://ehkultura.wikibase.cloud/entity/Q24816	http://www.wikidata.org/entity/Q55400
https://ehkultura.wikibase.cloud/entity/Q28906	http://www.wikidata.org/entity/Q70092
https://ehkultura.wikibase.cloud/entity/Q28816	http://www.wikidata.org/entity/Q124992
https://ehkultura.wikibase.cloud/entity/Q28801	http://www.wikidata.org/entity/Q153248
https://ehkultura.wikibase.cloud/entity/Q28911	http://www.wikidata.org/entity/Q162050
https://ehkultura.wikibase.cloud/entity/Q28975	http://www.wikidata.org/entity/Q157004
https://ehkultura.wikibase.cloud/entity/Q29048	http://www.wikidata.org/entity/Q168482
https://ehkultura.wikibase.cloud/entity/Q28741	http://www.wikidata.org/entity/Q330819
https://ehkultura.wikibase.cloud/entity/Q28922	http://www.wikidata.org/entity/Q325083
https://ehkultura.wikibase.cloud/entity/Q28765	http://www.wikidata.org/entity/Q535193
https://ehkultura.wikibase.cloud/entity/Q28735	http://www.wikidata.org/entity/Q582787
https://ehkultura.wikibase.cloud/entity/Q28937	http://www.wikidata.org/entity/Q541862
https://ehkultura.wikibase.cloud/entity/Q29041	http://www.wikidata.org/entity/Q518672
https://ehkultura.wikibase.cloud/entity/Q28909	http://www.wikidata.org/entity/Q593621
https://ehkultura.wikibase.cloud/entity/Q28810	http://www.wikidata.org/entity/Q677218
https://ehkultura.wikibase.cloud/entity/Q28947	http://www.wikidata.org/entity/Q657043
https://ehkultura.wikibase.cloud/entity/Q28998	http://www.wikidata.org/entity/Q669956
https://ehkultura.wikibase.cloud/entity/Q28884	http://www.wikidata.org/entity/Q978049
https://ehkultura.wikibase.cloud/entity/Q28823	http://www.wikidata.org/entity/Q1346171
https://ehkultura.wikibase.cloud/entity/Q28875	http://www.wikidata.org/entity/Q1384603
https://ehkultura.wikibase.cloud/entity/Q28966	http://www.wikidata.org/entity/Q1366342
https://ehkultura.wikibase.cloud/entity/Q28953	http://www.wikidata.org/entity/Q1581651
https://ehkultura.wikibase.cloud/entity/Q28950	http://www.wikidata.org/entity/Q2161780
https://ehkultura.wikibase.cloud/entity/Q28951	http://www.wikidata.org/entity/Q2177719
https://ehkultura.wikibase.cloud/entity/Q28949	http://www.wikidata.org/entity/Q2885405
https://ehkultura.wikibase.cloud/entity/Q28945	http://www.wikidata.org/entity/Q3051023
https://ehkultura.wikibase.cloud/entity/Q28986	http://www.wikidata.org/entity/Q3069012
https://ehkultura.wikibase.cloud/entity/Q28786	http://www.wikidata.org/entity/Q3164842
https://ehkultura.wikibase.cloud/entity/Q28964	http://www.wikidata.org/entity/Q3166976
https://ehkultura.wikibase.cloud/entity/Q28987	http://www.wikidata.org/entity/Q3167928
https://ehkultura.wikibase.cloud/entity/Q28777	http://www.wikidata.org/entity/Q3267701
https://ehkultura.wikibase.cloud/entity/Q28913	http://www.wikidata.org/entity/Q3277929
https://ehkultura.wikibase.cloud/entity/Q28809	http://www.wikidata.org/entity/Q3479221
https://ehkultura.wikibase.cloud/entity/Q28745	http://www.wikidata.org/entity/Q4357445
https://ehkultura.wikibase.cloud/entity/Q28868	http://www.wikidata.org/entity/Q4819967
https://ehkultura.wikibase.cloud/entity/Q28955	http://www.wikidata.org/entity/Q4888080
https://ehkultura.wikibase.cloud/entity/Q28860	http://www.wikidata.org/entity/Q5031574
https://ehkultura.wikibase.cloud/entity/Q28859	http://www.wikidata.org/entity/Q5044263
https://ehkultura.wikibase.cloud/entity/Q28956	http://www.wikidata.org/entity/Q5294655
https://ehkultura.wikibase.cloud/entity/Q28882	http://www.wikidata.org/entity/Q5623484
https://ehkultura.wikibase.cloud/entity/Q29017	http://www.wikidata.org/entity/Q5666655
https://ehkultura.wikibase.cloud/entity/Q28841	http://www.wikidata.org/entity/Q5928147
https://ehkultura.wikibase.cloud/entity/Q28902	http://www.wikidata.org/entity/Q5951005
https://ehkultura.wikibase.cloud/entity/Q28861	http://www.wikidata.org/entity/Q5981052
https://ehkultura.wikibase.cloud/entity/Q28908	http://www.wikidata.org/entity/Q6035789
https://ehkultura.wikibase.cloud/entity/Q29004	http://www.wikidata.org/entity/Q6786378
https://ehkultura.wikibase.cloud/entity/Q28891	http://www.wikidata.org/entity/Q7703690
https://ehkultura.wikibase.cloud/entity/Q29029	http://www.wikidata.org/entity/Q11037429
https://ehkultura.wikibase.cloud/entity/Q28752	http://www.wikidata.org/entity/Q11355053
https://ehkultura.wikibase.cloud/entity/Q28807	http://www.wikidata.org/entity/Q11917592
https://ehkultura.wikibase.cloud/entity/Q28814	http://www.wikidata.org/entity/Q11963632
https://ehkultura.wikibase.cloud/entity/Q29005	http://www.wikidata.org/entity/Q12260829
https://ehkultura.wikibase.cloud/entity/Q28819	http://www.wikidata.org/entity/Q12799168
https://ehkultura.wikibase.cloud/entity/Q28815	http://www.wikidata.org/entity/Q15074350
https://ehkultura.wikibase.cloud/entity/Q29046	http://www.wikidata.org/entity/Q16161330
https://ehkultura.wikibase.cloud/entity/Q28820	http://www.wikidata.org/entity/Q16956597
https://ehkultura.wikibase.cloud/entity/Q28821	http://www.wikidata.org/entity/Q19754051
https://ehkultura.wikibase.cloud/entity/Q28792	http://www.wikidata.org/entity/Q20995100
https://ehkultura.wikibase.cloud/entity/Q29011	http://www.wikidata.org/entity/Q22968513
https://ehkultura.wikibase.cloud/entity/Q28764	http://www.wikidata.org/entity/Q23796639
https://ehkultura.wikibase.cloud/entity/Q28794	http://www.wikidata.org/entity/Q23797155
https://ehkultura.wikibase.cloud/entity/Q28873	http://www.wikidata.org/entity/Q23784493
https://ehkultura.wikibase.cloud/entity/Q28780	http://www.wikidata.org/entity/Q28086277
https://ehkultura.wikibase.cloud/entity/Q28832	http://www.wikidata.org/entity/Q28421860
https://ehkultura.wikibase.cloud/entity/Q28833	http://www.wikidata.org/entity/Q28925110
https://ehkultura.wikibase.cloud/entity/Q28813	http://www.wikidata.org/entity/Q29450601
https://ehkultura.wikibase.cloud/entity/Q28985	http://www.wikidata.org/entity/Q42911353
https://ehkultura.wikibase.cloud/entity/Q28791	http://www.wikidata.org/entity/Q51169929
https://ehkultura.wikibase.cloud/entity/Q28912	http://www.wikidata.org/entity/Q55164897
https://ehkultura.wikibase.cloud/entity/Q28969	http://www.wikidata.org/entity/Q55626622
https://ehkultura.wikibase.cloud/entity/Q28973	http://www.wikidata.org/entity/Q55823750
https://ehkultura.wikibase.cloud/entity/Q28963	http://www.wikidata.org/entity/Q58367099
https://ehkultura.wikibase.cloud/entity/Q28968	http://www.wikidata.org/entity/Q60828380
https://ehkultura.wikibase.cloud/entity/Q28837	http://www.wikidata.org/entity/Q61195173
https://ehkultura.wikibase.cloud/entity/Q28967	http://www.wikidata.org/entity/Q65925026
https://ehkultura.wikibase.cloud/entity/Q28795	http://www.wikidata.org/entity/Q75823661
https://ehkultura.wikibase.cloud/entity/Q28887	http://www.wikidata.org/entity/Q77357988
https://ehkultura.wikibase.cloud/entity/Q28843	http://www.wikidata.org/entity/Q78009211
https://ehkultura.wikibase.cloud/entity/Q28893	http://www.wikidata.org/entity/Q87712104
https://ehkultura.wikibase.cloud/entity/Q28793	http://www.wikidata.org/entity/Q88778900
https://ehkultura.wikibase.cloud/entity/Q28829	http://www.wikidata.org/entity/Q89300561
https://ehkultura.wikibase.cloud/entity/Q28789	http://www.wikidata.org/entity/Q99944613
https://ehkultura.wikibase.cloud/entity/Q28803	http://www.wikidata.org/entity/Q104707002
https://ehkultura.wikibase.cloud/entity/Q28802	http://www.wikidata.org/entity/Q105742093
https://ehkultura.wikibase.cloud/entity/Q28990	http://www.wikidata.org/entity/Q105886858
https://ehkultura.wikibase.cloud/entity/Q28825	http://www.wikidata.org/entity/Q106695630
https://ehkultura.wikibase.cloud/entity/Q28983	http://www.wikidata.org/entity/Q107379905
https://ehkultura.wikibase.cloud/entity/Q28914	http://www.wikidata.org/entity/Q112381383
https://ehkultura.wikibase.cloud/entity/Q28762	http://www.wikidata.org/entity/Q113739111
https://ehkultura.wikibase.cloud/entity/Q28761	http://www.wikidata.org/entity/Q116150275
https://ehkultura.wikibase.cloud/entity/Q28982	http://www.wikidata.org/entity/Q116344768
https://ehkultura.wikibase.cloud/entity/Q28836	http://www.wikidata.org/entity/Q132978217
https://ehkultura.wikibase.cloud/entity/Q28767	http://www.wikidata.org/entity/Q5432
https://ehkultura.wikibase.cloud/entity/Q28753	http://www.wikidata.org/entity/Q255
https://ehkultura.wikibase.cloud/entity/Q28754	http://www.wikidata.org/entity/Q254
https://ehkultura.wikibase.cloud/entity/Q28818	http://www.wikidata.org/entity/Q44426
https://ehkultura.wikibase.cloud/entity/Q29000	http://www.wikidata.org/entity/Q2071
https://ehkultura.wikibase.cloud/entity/Q28788	http://www.wikidata.org/entity/Q59945
https://ehkultura.wikibase.cloud/entity/Q28835	http://www.wikidata.org/entity/Q51545
https://ehkultura.wikibase.cloud/entity/Q28976	http://www.wikidata.org/entity/Q46739
https://ehkultura.wikibase.cloud/entity/Q24900	http://www.wikidata.org/entity/Q116738
https://ehkultura.wikibase.cloud/entity/Q24949	http://www.wikidata.org/entity/Q177313
https://ehkultura.wikibase.cloud/entity/Q25030	http://www.wikidata.org/entity/Q263607
https://ehkultura.wikibase.cloud/entity/Q25056	http://www.wikidata.org/entity/Q262791
https://ehkultura.wikibase.cloud/entity/Q25082	http://www.wikidata.org/entity/Q312631
https://ehkultura.wikibase.cloud/entity/Q24919	http://www.wikidata.org/entity/Q439856
https://ehkultura.wikibase.cloud/entity/Q25001	http://www.wikidata.org/entity/Q433979
https://ehkultura.wikibase.cloud/entity/Q25045	http://www.wikidata.org/entity/Q467470
https://ehkultura.wikibase.cloud/entity/Q24906	http://www.wikidata.org/entity/Q529337
https://ehkultura.wikibase.cloud/entity/Q25041	http://www.wikidata.org/entity/Q499951
https://ehkultura.wikibase.cloud/entity/Q24935	http://www.wikidata.org/entity/Q571399
https://ehkultura.wikibase.cloud/entity/Q24933	http://www.wikidata.org/entity/Q616169
https://ehkultura.wikibase.cloud/entity/Q25141	http://www.wikidata.org/entity/Q568659
https://ehkultura.wikibase.cloud/entity/Q25113	http://www.wikidata.org/entity/Q598675
https://ehkultura.wikibase.cloud/entity/Q25029	http://www.wikidata.org/entity/Q661520
https://ehkultura.wikibase.cloud/entity/Q24976	http://www.wikidata.org/entity/Q737762
https://ehkultura.wikibase.cloud/entity/Q25098	http://www.wikidata.org/entity/Q823112
https://ehkultura.wikibase.cloud/entity/Q24961	http://www.wikidata.org/entity/Q1082786
https://ehkultura.wikibase.cloud/entity/Q25164	http://www.wikidata.org/entity/Q1041656
https://ehkultura.wikibase.cloud/entity/Q25108	http://www.wikidata.org/entity/Q1343526
https://ehkultura.wikibase.cloud/entity/Q25046	http://www.wikidata.org/entity/Q1394440
https://ehkultura.wikibase.cloud/entity/Q24892	http://www.wikidata.org/entity/Q1690769
https://ehkultura.wikibase.cloud/entity/Q25013	http://www.wikidata.org/entity/Q1680994
https://ehkultura.wikibase.cloud/entity/Q25064	http://www.wikidata.org/entity/Q2020501
https://ehkultura.wikibase.cloud/entity/Q25049	http://www.wikidata.org/entity/Q2033788
https://ehkultura.wikibase.cloud/entity/Q25174	http://www.wikidata.org/entity/Q2141212
https://ehkultura.wikibase.cloud/entity/Q25080	http://www.wikidata.org/entity/Q2438463
https://ehkultura.wikibase.cloud/entity/Q25144	http://www.wikidata.org/entity/Q2916050
https://ehkultura.wikibase.cloud/entity/Q24883	http://www.wikidata.org/entity/Q3106954
https://ehkultura.wikibase.cloud/entity/Q25005	http://www.wikidata.org/entity/Q3538596
https://ehkultura.wikibase.cloud/entity/Q24937	http://www.wikidata.org/entity/Q3696463
https://ehkultura.wikibase.cloud/entity/Q24986	http://www.wikidata.org/entity/Q3754037
https://ehkultura.wikibase.cloud/entity/Q24903	http://www.wikidata.org/entity/Q3777954
https://ehkultura.wikibase.cloud/entity/Q24952	http://www.wikidata.org/entity/Q3798022
https://ehkultura.wikibase.cloud/entity/Q24917	http://www.wikidata.org/entity/Q4765603
https://ehkultura.wikibase.cloud/entity/Q25002	http://www.wikidata.org/entity/Q4755230
https://ehkultura.wikibase.cloud/entity/Q25007	http://www.wikidata.org/entity/Q5313326
https://ehkultura.wikibase.cloud/entity/Q25112	http://www.wikidata.org/entity/Q5725642
https://ehkultura.wikibase.cloud/entity/Q25178	http://www.wikidata.org/entity/Q6186836
https://ehkultura.wikibase.cloud/entity/Q25145	http://www.wikidata.org/entity/Q6377548
https://ehkultura.wikibase.cloud/entity/Q25133	http://www.wikidata.org/entity/Q6762684
https://ehkultura.wikibase.cloud/entity/Q24929	http://www.wikidata.org/entity/Q7176244
https://ehkultura.wikibase.cloud/entity/Q25012	http://www.wikidata.org/entity/Q7397938
https://ehkultura.wikibase.cloud/entity/Q25083	http://www.wikidata.org/entity/Q7613783
https://ehkultura.wikibase.cloud/entity/Q25185	http://www.wikidata.org/entity/Q10861260
https://ehkultura.wikibase.cloud/entity/Q25038	http://www.wikidata.org/entity/Q11111120
https://ehkultura.wikibase.cloud/entity/Q24938	http://www.wikidata.org/entity/Q11905909
https://ehkultura.wikibase.cloud/entity/Q25003	http://www.wikidata.org/entity/Q11950058
https://ehkultura.wikibase.cloud/entity/Q25051	http://www.wikidata.org/entity/Q12260665
https://ehkultura.wikibase.cloud/entity/Q25123	http://www.wikidata.org/entity/Q12393051
https://ehkultura.wikibase.cloud/entity/Q25020	http://www.wikidata.org/entity/Q14622963
https://ehkultura.wikibase.cloud/entity/Q24884	http://www.wikidata.org/entity/Q16149846
https://ehkultura.wikibase.cloud/entity/Q24922	http://www.wikidata.org/entity/Q16518800
https://ehkultura.wikibase.cloud/entity/Q24956	http://www.wikidata.org/entity/Q19301687
https://ehkultura.wikibase.cloud/entity/Q25103	http://www.wikidata.org/entity/Q20006184
https://ehkultura.wikibase.cloud/entity/Q24904	http://www.wikidata.org/entity/Q20640240
https://ehkultura.wikibase.cloud/entity/Q25034	http://www.wikidata.org/entity/Q20876134
https://ehkultura.wikibase.cloud/entity/Q24891	http://www.wikidata.org/entity/Q23698028
https://ehkultura.wikibase.cloud/entity/Q24974	http://www.wikidata.org/entity/Q24055274
https://ehkultura.wikibase.cloud/entity/Q24950	http://www.wikidata.org/entity/Q24287224
https://ehkultura.wikibase.cloud/entity/Q24913	http://www.wikidata.org/entity/Q25411129
https://ehkultura.wikibase.cloud/entity/Q25050	http://www.wikidata.org/entity/Q28379860
https://ehkultura.wikibase.cloud/entity/Q24932	http://www.wikidata.org/entity/Q29384867
https://ehkultura.wikibase.cloud/entity/Q24953	http://www.wikidata.org/entity/Q30050995
https://ehkultura.wikibase.cloud/entity/Q24914	http://www.wikidata.org/entity/Q30278130
https://ehkultura.wikibase.cloud/entity/Q24977	http://www.wikidata.org/entity/Q47701814
https://ehkultura.wikibase.cloud/entity/Q24998	http://www.wikidata.org/entity/Q57247189
https://ehkultura.wikibase.cloud/entity/Q25136	http://www.wikidata.org/entity/Q57690940
https://ehkultura.wikibase.cloud/entity/Q25156	http://www.wikidata.org/entity/Q57924150
https://ehkultura.wikibase.cloud/entity/Q24962	http://www.wikidata.org/entity/Q58812917
https://ehkultura.wikibase.cloud/entity/Q24966	http://www.wikidata.org/entity/Q59529116
https://ehkultura.wikibase.cloud/entity/Q25173	http://www.wikidata.org/entity/Q59609855
https://ehkultura.wikibase.cloud/entity/Q25060	http://www.wikidata.org/entity/Q76260802
https://ehkultura.wikibase.cloud/entity/Q25070	http://www.wikidata.org/entity/Q86592431
https://ehkultura.wikibase.cloud/entity/Q25163	http://www.wikidata.org/entity/Q87401298
https://ehkultura.wikibase.cloud/entity/Q24886	http://www.wikidata.org/entity/Q93371188
https://ehkultura.wikibase.cloud/entity/Q24928	http://www.wikidata.org/entity/Q93373398
https://ehkultura.wikibase.cloud/entity/Q24947	http://www.wikidata.org/entity/Q93431763
https://ehkultura.wikibase.cloud/entity/Q25153	http://www.wikidata.org/entity/Q93427748
https://ehkultura.wikibase.cloud/entity/Q25058	http://www.wikidata.org/entity/Q95778142
https://ehkultura.wikibase.cloud/entity/Q25044	http://www.wikidata.org/entity/Q96756786
https://ehkultura.wikibase.cloud/entity/Q24943	http://www.wikidata.org/entity/Q97097728
https://ehkultura.wikibase.cloud/entity/Q25096	http://www.wikidata.org/entity/Q99494692
https://ehkultura.wikibase.cloud/entity/Q24989	http://www.wikidata.org/entity/Q104585836
https://ehkultura.wikibase.cloud/entity/Q25162	http://www.wikidata.org/entity/Q104668690
https://ehkultura.wikibase.cloud/entity/Q24939	http://www.wikidata.org/entity/Q105452984
https://ehkultura.wikibase.cloud/entity/Q25142	http://www.wikidata.org/entity/Q108477866
https://ehkultura.wikibase.cloud/entity/Q24969	http://www.wikidata.org/entity/Q112437918
https://ehkultura.wikibase.cloud/entity/Q25037	http://www.wikidata.org/entity/Q112522390
https://ehkultura.wikibase.cloud/entity/Q25015	http://www.wikidata.org/entity/Q116245656
https://ehkultura.wikibase.cloud/entity/Q24985	http://www.wikidata.org/entity/Q123555006
https://ehkultura.wikibase.cloud/entity/Q25006	http://www.wikidata.org/entity/Q124504956
https://ehkultura.wikibase.cloud/entity/Q25097	http://www.wikidata.org/entity/Q124788850
https://ehkultura.wikibase.cloud/entity/Q24924	http://www.wikidata.org/entity/Q131983078
https://ehkultura.wikibase.cloud/entity/Q25149	http://www.wikidata.org/entity/Q131932712
https://ehkultura.wikibase.cloud/entity/Q24965	http://www.wikidata.org/entity/Q132166741
https://ehkultura.wikibase.cloud/entity/Q25032	http://www.wikidata.org/entity/Q133139377
https://ehkultura.wikibase.cloud/entity/Q24995	http://www.wikidata.org/entity/Q1401
https://ehkultura.wikibase.cloud/entity/Q25052	http://www.wikidata.org/entity/Q59215
https://ehkultura.wikibase.cloud/entity/Q31331	http://www.wikidata.org/entity/Q93788
https://ehkultura.wikibase.cloud/entity/Q31456	http://www.wikidata.org/entity/Q91586
https://ehkultura.wikibase.cloud/entity/Q31438	http://www.wikidata.org/entity/Q116077
https://ehkultura.wikibase.cloud/entity/Q31337	http://www.wikidata.org/entity/Q158255
https://ehkultura.wikibase.cloud/entity/Q31385	http://www.wikidata.org/entity/Q193257
https://ehkultura.wikibase.cloud/entity/Q31231	http://www.wikidata.org/entity/Q236148
https://ehkultura.wikibase.cloud/entity/Q31349	http://www.wikidata.org/entity/Q247004
https://ehkultura.wikibase.cloud/entity/Q31243	http://www.wikidata.org/entity/Q292463
https://ehkultura.wikibase.cloud/entity/Q31394	http://www.wikidata.org/entity/Q307693
https://ehkultura.wikibase.cloud/entity/Q31472	http://www.wikidata.org/entity/Q318048
https://ehkultura.wikibase.cloud/entity/Q31369	http://www.wikidata.org/entity/Q376062
https://ehkultura.wikibase.cloud/entity/Q31322	http://www.wikidata.org/entity/Q442213
https://ehkultura.wikibase.cloud/entity/Q30382	http://www.wikidata.org/entity/Q115938
